data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5079865,112,BLR91,91,2018-10-03,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BCD: Belarusian Christian Democracy",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Savetski,53.9538,27.5953,1,"RFE/RL; BelaPAN",National-International,"On October 3rd, several Belarusian activists held a protest near Kurapaty forest in suburban Minsk by blocking the entrance to a resataurant nearby. The police stopped the protest.",0,1553853269,BLR
5079866,112,BLR92,92,2018-10-03,2018,1,"Strategic developments",Arrests,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","BCD: Belarusian Christian Democracy",7,17,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Savetski,53.9538,27.5953,1,"RFE/RL; BelaPAN",National-International,"On October 3rd, the leading figure of the Belarusian Christian Democratic Party, Pavel Sevyarinets, was arrested by the police for blocking the entrance to a restaurant central to many protests and controversy near Kurapaty forest in suburban Minsk.",0,1553853269,BLR
6226444,112,BLR90,90,2018-09-30,2018,1,"Violence against civilians",Attack,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","Journalists (Belarus)",7,17,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,3,"Brest Spring; Viasna; Svaboda.org",Other-National,"On September 30th 2018, in Brest, masked police officers broke into Siarhei Piatrukhin's apartment. As a result, the blogger, who did not resist arrest, received injuries. The critical blogger faces criminal charges for alleged insult against a police officer.",0,1572403604,BLR
5079863,112,BLR89,89,2018-09-30,2018,1,"Strategic developments",Arrests,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)",Dzieja,7,17,Europe,Belarus,Minsk,Barysaw,,Barauliany,54.4962,28.3444,1,Svaboda.org,National,"In the morning of September 30th, policemen stormed into a party of the Legalize Belarus campaign, led by Dzeya. No exact number of arrests is known [judged to be 25+], but all the participants of the party were detained at the Barauliany police department until 6.30 in the morning.",0,1553853269,BLR
5535508,112,BLR88,88,2018-09-29,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"BelaPAN; Svaboda.org",National,"On September 29th, around 90 people protested in Brest against the construction of a car battery plant near the city. Kanstantin Astapuk was arrested shortly after attending the protest.",0,1561483030,BLR
5079861,112,BLR87,87,2018-09-24,2018,1,"Strategic developments","Change to group/activity","Government of Belarus (1994-)",,1,,,0,10,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,Svaboda.org,National,"On September 24th 2018, Belarus has announced decision to strengthen border with Ukraine to counter illicit arms traffic. The movement has been considered negatively by the Ukrainian authorities, claiming the movement is part of Belarus obeying orders of Russia.",0,1553853269,BLR
5079860,112,BLR86,86,2018-09-16,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,Svaboda.org,National,"On September 16th, around 60 people protested in central Brest against the construction of a car battery plant near the city.",0,1553853269,BLR
6026816,112,BLR85,85,2018-09-15,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Svietlahorsk,,Svietlahorsk,52.6329,29.7389,1,"BelaPAN; ProtectDefenders.eu","Local partner-Other","On September 15th 2018, in Svetlahorsk, at least 150 people gathered in front of the Svetlahorsk District Executive Committee's building. Some wore surgical masks and held green balloons to protest toxic emissions from the bleached sulphite pulp plant. The crowd included mostly young couples with children and retirees. [size= at least 150]",0,1571164374,BLR
5079858,112,BLR84,84,2018-09-11,2018,1,"Strategic developments","Change to group/activity","Police Forces of Belarus (1994-)",,1,"Unidentified Armed Group (Belarus)",,3,13,Europe,Belarus,Minsk,Nyasvizh,,Haradzeya,53.3155,26.5140,1,BelaPAN,National,"On September 11th 2018, in Minsk, a resident of Haradzeya in the Minsk region has been arrested over a stockpile of weapons and ammunition.",0,1553853269,BLR
5079856,112,BLR82,82,2018-09-09,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,Charter-97,National,"On September 9th 2018, in Homel, around 40 people protested building of new houses in their area as it would dramatically diminish public space and increase density of population in the area.",0,1553853269,BLR
5079857,112,BLR83,83,2018-09-09,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BCD: Belarusian Christian Democracy",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,Svaboda.org,National,"On September 9th, around 60 people protested in the Kurapaty forest against the functioning of the Poyedem Poyedim restaurant near the given memorial forest. BCD leader Pavel Sevyarinets was arrested by the police.",0,1553853269,BLR
5079855,112,BLR81,81,2018-09-06,2018,1,"Strategic developments","Change to group/activity","Military Forces of Belarus (1994-)",,1,,,0,10,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Belorusskaya Voyennaya Gazeta",National,"On September 6th 2018, in Brest, Hrodna, Minsk and Mahilyow regions, start of the large-scale military exercise in Belarus. The Belarusian Armed Forces would hone their skills in preparing to counter an adversary's attack on the country. During the second stage, they would be trained ""to defend the state's sovereignty and territorial integrity"". The scenario of the frill resembles context of the armed conflict in Ukraine. The weeklong exercise will feature up to 7,500 servicemen, 260 tanks and armored military vehicles and some 30 warplanes and helicopters.",0,1553853269,BLR
5559440,112,BLR80,80,2018-09-05,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BCD: Belarusian Christian Democracy",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,3,"Svaboda.org; BelaPAN",National,"On September 5th 2018, in Minsk, prominent Belarusian opposition leader Pavel Sevyarynets was arrested and placed in a detention facility. As Mr Sevyarynets told BelaPAN earlier in the day, he was apprehended by police at about 2 p.m., as soon as he arrived at Kurapaty, a Stalin-era mass execution site.",0,1563305266,BLR
5535507,112,BLR79,79,2018-09-01,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Nasha Niva; BelaPAN; TUT.BY",National,"On September 1st 2018, in Minsk, three opposition activists were arrested by police outside a restaurant near Kurapaty, a Stalin-era mass execution site, after protesters were assaulted by the restaurant's security.",0,1561483030,BLR
6226443,112,BLR78,78,2018-08-24,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","Labour Group (Belarus); MFF: Movement 'For Freedom'",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"BelaPAN; RFE/RL; Svaboda.org; Viasna; Nasha Niva",Other-National,"On August 24th 2018, in Minsk, some 20 opposition activists were arrested outside the House of Justice in Minsk on 24 August for protesting the conviction of labour union leaders Henadz Fyadynich and Ihar Komlik. The latters, two Belarusian independent trade union leaders involved in organizing street protests in 2017 have been sentenced to four years of ""restricted freedom"" on the same day.",0,1572403604,BLR
5079851,112,BLR77,77,2018-07-28,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,Smalyavichy,,Smalyavichy,54.0249,28.0894,1,Charter-97,National,"On July 28th 2018, in Smalyavichy, a spontaneous protest against closure of the only major shop in the area.",0,1553853269,BLR
5079849,112,BLR75,75,2018-07-25,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","Journalists (Belarus)",6,,,0,60,Europe,Belarus,Grodno,Hrodna,,Grodno,53.6884,23.8258,1,BelaPAN,National,"On July 25th 2018, in Hrodna, during a protest 30 journalists have demanded an end to what they describe as the persecution of their two colleagues, Alyaksandr Dzyanisaw and Alyaksey Kayrys, who may face a criminal charge over their report broadcast on Belsat TV, according to the press office of the Belarusian Association of Journalists.",0,1553853269,BLR
5559439,112,BLR76,76,2018-07-25,2018,1,Protests,"Excessive force against protesters","Unidentified Armed Group (Belarus)",,3,"Protesters (Belarus)","BCD: Belarusian Christian Democracy; Police Forces of Belarus (1994-)",6,36,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Svaboda.org; Nasha Niva",National,"On July 25th, a car hit the protesters outside the Poyedem Poyedim restaurant near the Kurapaty forest. The driver got into a fight with the protester Dmitry Kazakevich. BCD members were involved in the protest. The police stopped the fight.",0,1563305266,BLR
5079848,112,BLR74,74,2018-07-24,2018,1,Riots,"Violent demonstration","Private Security Forces (Belarus)",,8,"Rioters (Belarus)",,5,58,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,BelaPAN,National,"On July 24th 2018, in Kurapaty a clash between security guards of the Poyedem Poyedim restaurant and demonstrators against the location of the restaurant in close vicinity to Kurapaty, a Stalin-era mass execution site just outside Minsk. The restaurant's security guards used violence against demonstrators and pulled them away when they tried to prevent vehicles from entering the restaurant compound to deliver food, Vyachaslaw Siwchyk, the former leader of an opposition group called Razam (Together) told BelaPAN.",0,1553853269,BLR
5079847,112,BLR73,73,2018-07-22,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,BelaPAN,National,"On July 22nd 2018, in Brest, about 60 opponents of the ongoing construction of a lead acid battery plant near Brest gathered at noon in the city's downtown Lenin Square for a weekly silent protest.",0,1553853269,BLR
5535505,112,BLR72,72,2018-07-19,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Frunzenski,53.9006,27.4950,1,"Svaboda.org; BelaPAN; TUT.BY",National,"On July 19th 2018, in Minsk, Olga Nikhalaichik, Leanid Kulakow and Maya Naumova were arrested by police during staged protest in front of ""Grand Kushavel"" restaurant, owner of which is the same of ""Poedem, Poedim"" in Kurapaty.",0,1561483030,BLR
5079845,112,BLR71,71,2018-07-15,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,BelaPAN,National,"On July 15, about 80 opponents of the construction of a lead acid battery plant near Brest gathered in Lenin Square in Brest city centre for a 'weekly silent protest'. No violence was reported.",0,1553853269,BLR
5559438,112,BLR70,70,2018-07-13,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Svaboda.org; Nasha Niva",National,"On July 13th, a group of people protested outside the Poyedem Poyedim restaurant, attempting to stop the cars going in by telling the story of the memorial Kurapaty forest. MF: Young Front leader Zmitser Dashkevich was involved in the protest.",0,1563305266,BLR
5559437,112,BLR69,69,2018-07-06,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Brestskaya Gazeta; Nasha Niva",Subnational-National,"On July 6th, a group of activists held a flash mob inside a court in Brest, protesting the decisions of a judge.",0,1563305266,BLR
6226442,112,BLR68,68,2018-07-04,2018,1,"Strategic developments",Arrests,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","BSDP: Belarusian Social Democratic Party",7,17,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Pershamayski,53.9348,27.6634,1,"Nasha Niva; Viasna",Other-National,"On July 4th, 30 people were arrested in Minsk following a protest on the occasion of Belarus' Independence Day. BSDP members were arrested too. Police detained the arrested protesters in the Pershamayski police department.",0,1572403604,BLR
5206442,112,BLR67,67,2018-07-04,2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Belarus)",,3,"Civilians (Belarus)","LGBT (Belarus)",7,37,Europe,Belarus,Gomel,Gomel,,Gomel,52.4345,30.9754,1,BelaPAN,National,"On July 4th 2018, in Homel, 11 teenagers used the Internet to lure at least three gay men into meeting them. The young men reportedly threatened their victims with violence, beat them up, douse them with an antiseptic green dye and filmed the abuse. A group of 11 teenagers resident in Homel and the Homel region have been given suspended prison sentences ranging from one to two years for violence and bullying against gay men.",0,1559160534,BLR
6226441,112,BLR66,66,2018-07-03,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BSDP-PA: Belarusian Social Democratic Party-People's Assembly; Orthodox Christian Group (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Svaboda.org; RFE/RL; Charter-97; Viasna; Nasha Niva; AP; TUT.BY",Other-National,"On July 3rd 2018, in Minsk, about 20 to 30 protesters have been arrested including prominent Belarusian opposition figure Mikalay Statkevich and other activists have been detained by police during an unsanctioned rally in Minsk. The detainees included a priest of the Belarusian Autocephalous Orthodox Church, civic activist Nina Bahinskaya, and Belarusian Social Democratic Party (People's Hramada) members Valyantsin Trokski and Syarhey Sparysh and five observers of the Human Rights Center ""Viasna"" and BHC: Hanna Sakhankova, Andrus Krechka, Tatsiana Mastykina, Yury Miatselski and Alena Bohdan.",0,1572403604,BLR
6314838,112,BLR65,65,2018-07-03,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","Anarchist Group (Belarus); Journalists (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Grodno,Hrodna,,Grodno,53.6884,23.8258,1,Viasna,Other,"On July 3rd 2018, in Hrodna, activists Mikalai Salianik and Aliaksandr Laurentsyieu were forcibly detained by plainclothes policemen, as they staged an artistic protest. The activists wearing prison uniform were grabbed, thrown into a van and taken away in an unknown direction. Freelance journalist Ruslan Kulevich, who covered the arrest, received a blow in the face from one of the men in civilian clothes.",0,1572403786,BLR
5079838,112,BLR64,64,2018-07-02,2018,1,Protests,"Excessive force against protesters","Unidentified Armed Group (Belarus)",,3,"Protesters (Belarus)",,6,36,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Nasha Niva",National,"On June 7th, two men hit protesters outside the Poyedem Poyedim restaurant near the Kurapaty forest.",0,1553853269,BLR
5535503,112,BLR63,63,2018-07-01,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"RFE/RL; BelaPAN; TUT.BY",National-International,"On July 1st 2018, in Minsk, Natallya Harachka, another Kurapaty defender, was arrested during the protest. The activist has staged daily protests in front of the ""Poyedem Poyedim"" (Drive and Eat) restaurant since May 31. They insist that there should be no recreation facilities so close to Kurapaty.",0,1561483030,BLR
6314839,112,BLR62,62,2018-06-30,2018,1,"Violence against civilians",Attack,"Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","Anarchist Group (Belarus)",7,17,Europe,Belarus,Minsk,Krupki,,Krupki,54.3178,29.1374,1,Viasna,Other,"On June 30th 2018, near Krupki, several youngsters were forced to kneel with their hands above their heads in the rain for more than five hours after police raided an anarchist event. Later, Mikalai Dziadok, an activist of an anarchist group, complained about the abuse to the district department of the Investigative Committee.",0,1572403786,BLR
5079835,112,BLR61,61,2018-06-29,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","MF: Young Front",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Nasha Niva",National,"On June 29th, a protest performance was held outside the Poyedem Poyedim restaurant. During the preparations of the performance, MF: Young Front leader Zmitser Dashkevich, as well as Yegor Lavrukhin, Valeria Mintsa were arrested by the police.",0,1553853269,BLR
6226440,112,BLR60,60,2018-06-28,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","Journalists (Belarus); LGBT (Belarus); Students (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Viasna; Svaboda.org; BelaPAN",Other-National,"On June 28th 2018, in Minsk, Police detained three gay rights activists (students of the theater laboratory Fortinbras, Volha Ramashka, Nadzeya Krapivina and Dzmitry Yafremau) and a photojournalist during a protest outside the Interior Ministry's headquarters. The photojournalist was identified as BelaPAN's Andrey Shawlyuha. He was reportedly charged with disobedience to police orders and spent the night at a police station.",0,1572403604,BLR
5079833,112,BLR59,59,2018-06-27,2018,1,Protests,"Excessive force against protesters","Unidentified Armed Group (Belarus)",,3,"Protesters (Belarus)",,6,36,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,BelaPAN,National,"On June 27th 2018, in Kurapaty, opposition activist Leanid Kulakow suffered a broken arm as he was struck by a vehicle during a protest outside a controversial restaurant near Kurapaty, a Stalin-era mass execution site.",0,1553853269,BLR
5079832,112,BLR58,58,2018-06-16,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,BelaPAN,National,"On June 16th 2018, in Kurapaty, four campaigners against the opening of a restaurant in close vicinity to Kurapaty, a Stalin-era mass execution site just outside Minsk, were charged with violating traffic rules for blocking access to the restaurant for a car. Dzyanis Urbanovich, Maya Navumava, Leanid Kulakow and Maksim Vinyarski were charged after they laid on the road in front of restaurant administrator Svyatlana Dubkova's car.",0,1553853269,BLR
5535501,112,BLR57,57,2018-06-13,2018,1,Protests,"Excessive force against protesters","Unidentified Armed Group (Belarus)",,3,"Protesters (Belarus)",,6,36,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Nasha Niva; European Radio for Belarus; BelaPAN",National,"On June 13th 2018, in Kurapaty, a Mazda car with Russian number plates deliberately ran over two activists picketing a restaurant controversially built right next to the Kurapaty mass burial site outside Minsk, where Stalin's secret police executed thousands of people in the 1930s. According to Nasha Niva, a presenter of the state-run Belarus 3 TV channel and her businessman husband were in the car.",0,1561483030,BLR
5079830,112,BLR56,56,2018-06-12,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BCD: Belarusian Christian Democracy",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,Svaboda.org,National,"On June 12th, a group of protesters picketed the Poyedem Poyedim restaurant in the Kurapaty forest. The policemen arrested Aleksey Turovich. BCD members were present at the protest.",0,1553853269,BLR
5079828,112,BLR54,54,2018-06-10,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Nasha Niva",National,"On June 10th, around 50 people protested in central Brest against the construction of a car battery plant near the city.",0,1553853269,BLR
5079829,112,BLR55,55,2018-06-10,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,Charter-97,National,"On June 10th 2018, in Kurapaty, opposition activists demonstrated in front of the restaurant, called Poyedem, Poyedim (Drive and Eat). They insist that there should be no recreation facilities that much close to Kurapaty, a woody place just outside the Minsk Beltway where thousands of people are believed to have been executed by the NKVD secret police in the 1930s and 1940s.",0,1553853269,BLR
5079827,112,BLR53,53,2018-06-09,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,Svaboda.org,National,"On June 9th, an unsanctioned protest was held outside the Poyedem Poyedim restaurant near the Kurapaty forest. The protesters were stopping the cars from entering the restaurant.",0,1553853269,BLR
5559436,112,BLR52,52,2018-06-07,2018,1,Protests,"Excessive force against protesters","Protesters (Belarus)",,6,"Private Security Forces (Belarus)",,8,68,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,3,"Svaboda.org; BelaPAN",National,"On June 7th 2018, in Kurapaty, the protest has been disrupted by local security guards, who assaulted protesters. Two prominent opposition activists Paval Sevyarynets, a co-chairperson of Belarusian Christian Democracy, and Volha Nikalaychyk were arrested after holding the unsanctioned protest outside a controversial restaurant near Kurapaty, a Stalin-era mass execution site.",0,1563305266,BLR
5559435,112,BLR51,51,2018-06-06,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","Journalists (Belarus)",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Svaboda.org; BelaPAN",National,"On June 6th 2018, in Kurapaty, Katsyaryna Andreyeva, a journalist who was arrested while covering a protest outside a controversial restaurant near Minsk on Wednesday, was charged with working for a foreign media outlet without accreditation from the foreign ministry. The Belsat TV reporter was live-streaming opposition activists' protest when she was apprehended and taken to a police station in Barawlyany, a city some five kilometers north of Minsk. Police has also confiscated tent of the protesters.",0,1563305266,BLR
5079824,112,BLR50,50,2018-06-05,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,BelaPAN,National,"On June 5th 2018, in Kurapaty, about a dozen opposition activists demonstrated in front of the restaurant, called Poyedem, Poyedim (Drive and Eat), to protest its coming opening. They insist that there should be no recreation facilities that much close to Kurapaty, a woody place just outside the Minsk Beltway where thousands of people are believed to have been executed by the NKVD secret police in the 1930s and 1940s.",0,1553853269,BLR
5079823,112,BLR49,49,2018-06-04,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,Svaboda.org,National,"On June 4th 2018, in Kurapaty, opposition activists demonstrated outside a restaurant that is expected to open soon just 50 meters away from Kurapaty, a Stalin-era mass execution site on the northeastern edge of Minsk. Activists believe that the food service establishment is located too close to the woody place, where thousands of people are believed to have been executed and buried by the NKVD secret police in the 1930s and 1940s.",0,1553853269,BLR
5079822,112,BLR48,48,2018-06-02,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,Svaboda.org,National,"On June 2nd 2018, in Kurapaty, opposition activists headed by Dzmitry Dashkevich demonstrated outside a restaurant that is expected to open soon just 50 meters away from Kurapaty, a Stalin-era mass execution site on the northeastern edge of Minsk. Activists believe that the food service establishment is located too close to the woody place, where thousands of people are believed to have been executed and buried by the NKVD secret police in the 1930s and 1940s.",0,1553853269,BLR
5559434,112,BLR47,47,2018-06-01,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","MF: Young Front",6,,,0,60,Europe,Belarus,Minsk,Minsk,,Kurapaty,53.9679,27.6082,1,"Svaboda.org; BelaPAN",National,"On June 1st 2018, in Kurapaty, some 15 opposition activists demonstrated today outside a restaurant that is expected to open soon just 50 meters away from Kurapaty, a Stalin-era mass execution site on the northeastern edge of Minsk. Activists believe that the food service establishment is located too close to the woody place, where thousands of people are believed to have been executed and buried by the NKVD secret police in the 1930s and 1940s.",0,1563305266,BLR
5079820,112,BLR46,46,2018-05-31,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Savetski,53.9538,27.5953,1,RFE/RL,International,"On May 31st, several people protested outside the Kurapaty forest against the opening of a restaurant. The organizer Olga Mikalaichik was arrested by the police of the Savetski police department.",0,1553853269,BLR
5535500,112,BLR45,45,2018-05-27,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Radio Ratsia; Charter-97; naviny.by",National,"On May 27th, around 50 people protested in central Brest against the construction of a car battery plant near the city.",0,1561483030,BLR
5079818,112,BLR44,44,2018-05-26,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Minsk,Minsk,,Zaslawye,53.9998,27.2768,1,BelaPAN,National,"On May 26th 2018, in Zaslawye, some 20 people attended the rally protesting the ongoing construction of a nuclear power plant in Belarus. The event was filmed by plainclothesmen.",0,1553853269,BLR
5079817,112,BLR43,43,2018-05-21,2018,1,"Violence against civilians","Abduction/forced disappearance","Police Forces of Belarus (1994-)",,1,"Civilians (Belarus)","Journalists (Belarus)",7,17,Europe,Belarus,Mogilev,Mogilev,,Mogilev,53.9168,30.3449,1,Svaboda.org,National,"On May 21st 2018, in Mogilev, a journalist Alina Skarbunova has been abducted by plainclothes people who later were confirmed as police. The abduction and further detention was caused by alleged cooperation of the freelance journalist with BelSAT independent media service.",0,1553853269,BLR
5535499,112,BLR42,42,2018-05-19,2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (Belarus)",,3,"Civilians (Belarus)",,7,37,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,1,"Belarus 24; Svaboda.org; TUT.BY",National,"On May 19th 2018, in Minsk, well-known independent economist Syarhey Chaly was beaten up by unidentified individuals. Five unknown men attacked Chaly and his companions outside a Minsk cafe, breaking his nose and inflicting serious head injuries. Five people suspected of beating Belarusian economist Syarhey Chaly have been detained.",0,1561483030,BLR
6226439,112,BLR41,41,2018-05-06,2018,1,Protests,"Protest with intervention","Protesters (Belarus)",,6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,"Svaboda.org; Viasna; TUT.BY",Other-National,"On May 6th 2018, in Brest, police arrested three activists, Siarhei Piatrukhin, Aliaksandr Kabanau and Dzmitry Andrasiuk, during a 2000 person protest and collecting of signatures against the construction of a battery factory.",0,1572403604,BLR
5535497,112,BLR40,40,2018-05-05,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","Anarchist Group (Belarus)",6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,2,"Nasha Niva; RFE/RL; Charter-97; TUT.BY",National-International,"On May 5th, a group of anarchists blocked the M1 highway outside Brest to protest the construction of a car battery plant near the city.",0,1561483030,BLR
5535496,112,BLR39,39,2018-05-01,2018,1,Protests,"Protest with intervention","Protesters (Belarus)","BCDTU: Belarusian Congress of Democratic Trade Unions; BSDP-A: Belarusian Social Democratic Party-Assembly",6,"Police Forces of Belarus (1994-)",,1,16,Europe,Belarus,Minsk,"City of Minsk",,Minsk,53.9000,27.5667,2,"Svaboda.org; Charter-97; BelaPAN; TUT.BY",National,"On May 1st 2018, in Minsk, some 150 people gathered in a remote park on Tuesday for a May Day rally organized by the Belarusian Congress of Democratic Trade Unions (BCDTU). Shortly afterward, as 4 BSDP-A: Belarusian Social Democratic Party-Assembly activists were leaving the venue, they were arrested and taken to a police station. On May 2, 3 our of 4 activists fined for unsanctioned rally.",0,1561483030,BLR
5079812,112,BLR38,38,2018-04-29,2018,1,Protests,"Peaceful protest","Protesters (Belarus)",,6,,,0,60,Europe,Belarus,Brest,Brest,,Brest,52.0975,23.6878,1,RFE/RL,International,"On April 29th, at least 1500 people protested in the Afghan War veterans park of Brest, demanding the construction of a car battery plant to be stopped.",0,1553853269,BLR
5079810,112,BLR36,36,2018-04-26,2018,1,Protests,"Peaceful protest","Protesters (Belarus)","European Belarus",6,,,0,60,Europe,Belarus,Minsk,"City of Minsk",,Minsk-Pershamayski,53.9348,27.6634,1,RFE/RL,International,"On April 26th, a group of protesters belonging to the European Belarus movement protested in Minsk's Pershamayski district, demanding the release of political prisoners.",0,1553853269,BLR
